id,lkp,bsk5,hsk,soluble_oxygen,ph,roundworms,conformity,price,reservoir_id,research_type_id,data
49264,610,65.5215,,,,0,0,46.6012,3203,4,2013-06-09
49265,97000,,,,,0,0,72.1734,2331,3,2012-01-06
49266,950,75.5334,,1.84769,11.2447,1,0,60.7068,2711,3,2015-09-08
49267,80000,25.0242,55.7659,,,0,0,73.1158,3048,3,2010-10-27
49268,96000,35.8773,53.9482,1.94948,9.82827,0,0,53.0832,1069,2,2014-04-24
49269,91000,,43.4243,1.5113,,0,0,40.4479,234,1,2010-11-17
49270,710,21.9744,52.0367,,,0,0,85.9748,2307,2,2019-11-28
49271,980,28.266,80.0985,1.92654,,1,0,24.2962,2646,4,2011-11-04
49272,79000,69.3472,43.2502,,9.66383,1,0,94.8618,2950,4,2017-11-11
49273,920,,68.7785,,,0,0,37.8466,3114,4,2020-10-03
49274,83000,27.2302,56.2704,,11.7591,1,0,90.8703,2504,3,2017-03-31
49275,8600,,31.8788,,9.97291,0,0,32.5362,1648,1,2010-04-12
49276,580,27.5487,,1.84495,12.4215,0,0,82.7252,2749,4,2018-10-16
49277,96000,6.82105,84.9244,,14.3757,1,0,94.4314,1917,3,2017-01-09
49278,700,23.2848,73.6497,1.16666,,1,0,44.5784,2097,1,2010-10-22
49279,68000,57.1516,39.9652,1.85394,9.69034,0,0,73.8279,3140,3,2016-06-19
49280,73000,23.6863,46.693,,,1,0,83.1875,3216,1,2013-05-16
49281,7400,22.2761,47.3745,,,0,0,91.6516,1974,4,2010-08-17
49282,73000,7.68233,33.9234,,14.1064,0,0,17.3229,3145,1,2016-03-02
49283,930,12.8977,94.0697,,11.9307,0,0,55.1781,2691,4,2011-01-25
49284,59000,14.1073,30.1318,,,1,0,29.7781,2179,4,2016-05-12
49285,6000,75.362,82.2429,,,0,0,95.9592,2660,5,2015-03-22
49286,52000,47.0165,90.5111,,11.1511,0,0,37.3029,3154,2,2013-02-08
49287,97000,78.856,69.7942,,11.439,0,0,17.6789,2336,4,2018-11-04
49288,7500,45.2475,55.9217,2.83231,11.2018,0,0,89.6135,2993,1,2019-02-07
49289,740,,53.2416,2.60278,,1,0,91.2053,3163,1,2014-06-09
49290,52000,29.7757,64.1285,,,0,0,41.7449,3063,1,2014-08-11
49291,540,55.7712,74.8094,,,0,0,77.0307,2580,2,2012-06-12
49292,720,,59.8826,,,0,0,49.0203,1084,3,2011-06-03
49293,,32.8262,64.1593,,,0,0,17.7221,3125,1,2018-09-02
49294,72000,22.0056,,,,1,0,66.3942,3086,1,2018-05-17
49295,5000,,64.0749,1.09283,,0,0,39.1588,3229,1,2011-01-17
49296,580,30.4424,71.0848,1.4805,,0,0,50.0681,1232,1,2015-08-04
49297,92000,56.0989,52.3935,,11.2726,0,0,24.99,2977,2,2017-08-15
49298,5100,54.0392,95.7227,,,0,0,19.5124,2133,1,2015-04-07
49299,5500,30.8552,99.4293,,,0,0,20.3867,2667,5,2017-08-31
49300,910,18.8158,56.117,,9.48527,0,0,34.2672,1281,3,2013-08-21
49301,580,20.772,93.5971,2.08982,14.42,1,0,42.4442,2166,2,2019-10-13
49302,79000,21.4263,41.5452,1.52865,,0,0,87.0906,2549,2,2011-11-22
49303,8000,10.3071,55.5293,1.12273,,0,0,73.126,3296,1,2018-06-14
49304,770,62.8877,71.4418,2.8781,12.0587,1,0,78.1021,2342,5,2012-08-15
49305,85000,67.4651,42.0066,2.40457,,0,0,44.9246,2805,2,2016-07-15
49306,880,12.9435,92.6594,,,1,0,92.9435,2975,4,2017-06-23
49307,930,29.2704,37.5942,,,0,0,20.8244,3160,2,2019-12-28
49308,97000,63.3339,,,,0,0,83.4331,1768,2,2014-06-23
49309,,15.083,62.8773,,14.2578,1,0,68.151,2257,4,2017-03-24
49310,89000,52.2472,95.0587,1.06,,0,0,48.8041,3009,2,2015-02-05
49311,790,36.122,,,9.30442,1,0,33.8575,2304,4,2015-06-07
49312,65000,43.0662,,,13.2248,0,0,57.0892,1564,3,2020-09-30
49313,,10.3323,64.9764,2.51537,,1,0,91.9531,2260,1,2015-12-21
49314,5500,71.5726,69.8838,1.60211,12.075,0,0,38.3884,3124,3,2013-02-05
49315,75000,52.0122,38.1976,1.59212,,0,0,36.5839,3017,2,2018-06-28
49316,630,11.5545,,2.16288,,0,0,73.3303,3275,2,2015-03-19
49317,5400,65.3014,62.2582,1.06518,,0,0,65.9615,2835,2,2020-08-28
49318,6300,79.2967,36.708,,,0,0,42.8616,1240,5,2017-01-07
49319,7200,30.9195,87.9042,2.20468,12.0361,0,0,50.642,2496,1,2019-04-05
49320,,19.6003,69.973,,,0,1,44.8705,2180,4,2019-12-14
49321,900,37.4268,83.7762,2.19372,11.7445,0,0,53.0278,1753,4,2017-11-20
49322,51000,23.0639,49.0766,,10.0221,0,0,83.5023,937,3,2012-10-05
49323,880,30.6602,32.5068,,12.0452,0,0,61.8778,2612,2,2020-11-30
49324,52000,24.7074,63.968,,14.7799,1,0,98.703,2155,1,2017-04-24
49325,71000,6.17557,78.1168,,,0,0,18.9441,3246,3,2017-06-17
49326,,41.7458,39.585,,10.74,0,0,75.2759,472,1,2010-06-04
49327,87000,25.7621,77.3344,2.60631,,0,0,87.1397,3014,4,2020-03-27
49328,8300,72.198,32.5243,,10.9465,0,0,71.4524,1847,3,2012-05-20
49329,85000,19.8717,89.8197,,,1,0,61.7115,2413,1,2016-03-14
49330,97000,71.5319,68.6149,2.08536,9.51189,0,0,82.468,256,1,2015-09-24
49331,8400,52.1671,92.1541,,12.5849,0,0,67.7352,2391,3,2011-03-04
49332,790,21.3081,45.9392,,,0,0,84.919,2498,4,2011-10-06
49333,6300,76.375,79.1753,1.2816,9.28061,0,0,34.1917,2778,3,2014-03-09
49334,6900,14.733,97.6937,,10.631,1,0,49.5608,2772,4,2012-10-29
49335,6700,66.0491,33.8769,1.85835,,0,0,50.7433,2170,1,2014-08-20
49336,53000,7.85853,36.1561,2.34616,,1,0,14.5611,3034,2,2019-10-11
49337,85000,52.8445,85.4951,,11.3287,0,0,44.197,1334,4,2018-10-05
49338,6500,40.7985,47.5327,2.48112,9.74145,1,0,77.076,2204,2,2019-06-27
49339,,34.811,,,12.8997,0,0,84.8535,3123,1,2020-11-12
49340,790,74.7389,46.3681,,,0,0,13.0158,2742,1,2018-10-15
49341,6200,,35.1478,1.09571,,1,0,26.4785,2728,4,2014-02-28
49342,8100,63.6273,91.8452,1.03605,,0,0,34.2458,2066,4,2014-05-14
49343,9900,30.7734,62.4816,,11.0358,0,1,31.4625,2464,3,2011-11-16
49344,64000,66.2791,82.0632,,,0,0,52.4013,1839,3,2020-05-20
49345,630,74.7693,37.4724,,13.4369,0,0,17.8874,3200,3,2020-03-21
49346,840,48.734,74.6487,1.62367,,0,0,29.9415,2569,3,2012-09-28
49347,7300,8.18135,,,,0,1,57.0672,2798,3,2016-06-28
49348,84000,25.4434,57.6338,2.93909,,0,0,79.3338,2618,2,2015-07-28
49349,91000,64.1986,74.7355,,14.0165,0,0,39.8104,1504,3,2020-12-04
49350,530,60.8139,90.9452,1.55207,,1,0,65.8285,2671,1,2016-11-16
49351,900,16.451,,2.34567,12.1314,0,0,84.1066,2143,2,2015-12-22
49352,90000,45.1411,83.3577,,,1,0,82.1284,2640,4,2010-08-09
49353,960,56.8022,55.9309,,13.0609,0,0,68.8704,2638,2,2017-01-18
49354,940,29.1197,42.5512,,,0,0,75.5162,2596,4,2018-10-03
49355,670,17.2549,53.1747,,10.2159,0,0,81.2393,365,1,2016-10-16
49356,93000,61.389,76.2551,,,0,0,58.9419,2604,3,2017-01-07
49357,76000,77.7081,94.1018,1.80075,9.248,0,0,35.2127,3143,1,2012-01-08
49358,9900,70.7661,87.3086,,,0,0,74.423,2322,1,2011-02-21
49359,650,65.5996,33.3169,2.45615,14.0141,0,0,69.1579,3032,3,2016-03-16
49360,67000,62.7122,93.2159,2.20345,12.5013,0,0,69.6487,2344,2,2016-02-11
49361,6800,31.7193,65.4613,,11.2029,0,0,15.8038,3110,5,2018-04-14
49362,7400,67.1813,78.0002,,13.3088,0,0,49.372,3151,3,2017-08-10
49363,65000,37.0724,84.0121,2.92864,,0,0,31.7216,3098,1,2019-04-27
49364,860,,64.2107,2.77851,,0,0,85.6829,417,1,2011-07-01
49365,960,49.4621,53.0051,,,1,0,81.0689,1463,1,2013-12-04
49366,940,23.551,81.622,,,0,0,48.9386,310,2,2013-09-02
49367,610,6.08004,73.3916,,13.9595,1,0,32.8975,2333,2,2016-07-24
49368,960,20.814,30.5053,,14.5958,1,0,52.3924,1985,4,2013-02-22
49369,90000,46.6912,91.655,,,0,0,87.645,3324,1,2019-07-05
49370,7500,75.5993,83.702,,,0,0,32.0228,2470,2,2019-10-04
49371,660,,97.3649,,13.4624,1,0,39.1333,3104,4,2017-06-29
49372,8600,11.5235,61.0996,,,0,0,88.8855,1785,4,2011-03-05
49373,5700,50.1537,63.7277,2.58717,,0,1,58.0081,2523,1,2017-03-12
49374,750,38.7101,52.7025,2.11312,,1,0,47.6263,2875,2,2010-06-22
49375,96000,30.5028,44.7255,,,0,0,28.392,2730,1,2015-10-17
49376,6900,50.4857,90.3399,1.81129,,1,0,28.782,49,1,2013-07-09
49377,82000,36.1807,,2.33813,10.7161,0,0,62.0398,3285,4,2010-11-21
49378,5000,,82.7564,,,1,0,19.4765,115,2,2010-07-13
49379,63000,35.973,78.1279,1.05485,,0,0,90.8156,3102,4,2018-02-18
49380,9600,12.6534,51.2945,,10.0734,0,0,89.0026,2146,2,2014-09-20
49381,680,36.7848,,1.15274,13.3574,1,0,28.2087,1937,4,2014-12-23
49382,93000,35.8909,67.0134,,11.8114,0,0,17.8059,3087,1,2014-08-31
49383,920,55.9735,95.0344,2.23079,13.9243,0,0,41.642,529,4,2012-07-01
49384,680,77.9942,89.3193,,10.0019,0,0,95.8829,3307,1,2020-05-13
49385,6800,22.3024,50.483,1.63976,14.2086,0,0,98.3615,2350,1,2020-10-19
49386,990,41.5635,64.8495,,,0,0,85.6068,3209,3,2010-07-26
49387,84000,17.3841,,1.73654,,1,0,26.0486,1710,2,2015-10-03
49388,87000,9.4207,86.3892,1.14216,13.0838,1,0,58.6755,3165,3,2016-06-21
49389,6300,32.3909,49.1665,,14.6417,1,0,68.3214,2244,3,2017-01-28
49390,64000,75.365,63.8888,,,0,0,91.8014,3230,4,2018-08-28
49391,71000,72.1884,56.0638,1.75219,,0,0,79.3483,2592,3,2017-10-04
49392,9200,65.1201,68.9794,,,1,0,69.774,1356,3,2017-08-15
49393,90000,33.344,,1.43018,,0,0,17.9181,3338,3,2013-04-13
49394,5400,68.341,69.6841,,,1,0,25.2048,2242,4,2014-10-03
49395,7300,17.0924,85.0735,1.49597,,0,0,97.212,3187,4,2010-07-03
49396,66000,67.2449,,,,0,0,77.1065,2871,1,2017-08-05
49397,9300,,40.3851,,,0,0,12.5242,2190,1,2016-02-03
49398,62000,58.0864,30.56,2.46773,,1,0,45.7796,2913,5,2010-05-18
49399,65000,9.09175,42.9402,1.78251,14.714,0,0,71.3324,2195,1,2016-06-16
49400,85000,13.5576,50.0338,,,1,0,68.9488,2415,1,2016-07-20
49401,750,32.5549,69.5325,,,0,0,97.044,2982,4,2017-03-22
49402,880,61.3112,62.356,,,0,0,14.6748,2901,4,2013-05-07
49403,,48.728,70.937,,,0,0,91.6888,2550,1,2017-02-08
49404,8300,74.6893,68.8401,2.7448,10.193,1,0,17.7875,2387,4,2011-03-04
49405,500,33.92,80.8596,,,0,0,36.6952,3385,2,2020-06-05
49406,76000,41.4902,,,10.6815,0,0,95.2211,3155,1,2014-10-20
49407,7300,,38.6715,,,0,0,34.1203,2454,3,2014-06-15
49408,9900,29.8441,36.967,,,0,0,31.2441,1305,4,2016-07-29
49409,63000,58.6751,82.9938,2.31758,12.4292,1,0,57.1242,1659,2,2012-12-18
49410,910,,,,,0,0,62.4573,2228,1,2013-04-09
49411,9700,,73.9318,,,0,0,96.9021,848,5,2016-02-18
49412,7100,16.6602,,2.32023,,1,0,25.7362,2710,4,2011-06-29
49413,650,57.741,77.3706,,,1,0,83.6073,3266,5,2014-01-18
49414,9800,20.6382,59.8457,,9.17845,1,0,80.1553,2298,3,2011-06-28
49415,86000,12.3165,49.63,,,0,0,51.44,3371,4,2011-02-20
49416,89000,72.939,33.2284,,10.5215,0,0,97.9978,2144,1,2013-08-14
49417,7600,61.2818,97.8257,,11.6501,0,0,17.73,2712,1,2015-02-09
49418,57000,54.7356,62.8348,,,0,0,35.8387,3018,4,2019-12-30
49419,8800,46.9232,93.4987,2.75959,,0,0,87.3215,3182,3,2011-09-28
49420,61000,40.8753,,,,0,0,95.4622,2626,3,2013-05-12
49421,870,15.6262,45.974,,9.52011,0,0,32.89,1638,4,2018-12-16
49422,8900,64.7179,,2.88506,,1,0,74.222,3013,1,2010-02-03
49423,940,15.4168,66.0141,,9.11031,0,0,84.0709,3393,1,2017-02-09
49424,63000,31.6178,66.3035,,,0,0,95.8436,337,4,2010-11-07
49425,5500,,98.1814,,10.4604,0,0,52.6745,2780,4,2011-12-31
49426,91000,25.6883,76.142,,,0,0,69.3593,842,2,2020-11-30
49427,7600,46.0414,57.5173,,13.373,0,0,80.9674,2556,2,2018-12-07
49428,9200,71.1602,49.1626,,,0,0,42.8033,485,1,2012-06-09
49429,66000,10.7151,,2.99559,13.4495,0,0,50.4143,2112,1,2021-01-04
49430,,28.6256,77.8216,,9.98308,0,0,51.2855,3428,2,2019-03-29
49431,7800,,33.8386,1.48616,,0,0,26.2579,2489,1,2018-06-22
49432,9800,61.5711,47.7332,,,0,0,26.2601,2098,3,2010-07-06
49433,82000,,47.3279,,13.0422,0,0,48.1442,1857,3,2015-02-11
49434,890,48.2553,61.5259,,,0,0,31.8669,3269,2,2011-08-02
49435,8700,23.1825,51.9708,,,0,0,91.9586,2232,2,2018-07-16
49436,6200,,98.6285,,,0,0,23.5339,3227,1,2011-08-18
49437,70000,,86.9798,1.12166,,0,0,26.1172,3352,2,2018-08-08
49438,8700,,,,,0,0,33.8545,3337,5,2011-05-01
49439,6900,,60.5396,,,0,0,69.1877,3253,2,2020-12-24
49440,9700,,50.7875,,11.1265,0,0,13.1404,2368,1,2015-12-31
49441,64000,39.0613,32.6687,2.99712,,1,0,61.4865,3397,2,2017-02-26
49442,8500,51.4652,75.193,,,0,0,94.8045,3330,2,2020-03-21
49443,7400,52.4165,57.9839,1.44446,,0,0,11.5513,914,1,2013-07-05
49444,8400,47.3939,41.8193,,,0,0,15.8641,3217,2,2013-10-22
49445,62000,28.6231,39.2877,,11.2435,0,0,94.8993,3288,1,2012-07-11
49446,870,9.41818,,,,0,0,63.6121,2947,2,2016-04-08
49447,95000,31.3422,70.4349,1.46615,,1,0,86.1667,2784,1,2013-07-28
49448,5700,68.0568,,,,0,0,37.7628,1164,3,2011-10-18
49449,96000,41.2015,58.3419,,12.009,0,0,73.7648,2127,1,2013-08-13
49450,850,28.0535,88.0674,1.58956,11.827,1,0,99.2142,1870,2,2017-12-05
49451,9800,42.5041,36.3255,2.57067,13.022,0,0,69.3764,2551,2,2012-06-27
49452,8300,72.4583,76.5512,1.53243,,0,0,76.6855,3388,3,2017-02-19
49453,70000,62.8884,87.4789,,,0,0,58.4581,2701,4,2019-09-05
49454,870,6.72385,,,14.2431,0,0,75.8702,2979,1,2013-02-05
49455,9700,31.6797,56.5435,,,0,0,46.0588,1732,2,2018-08-20
49456,9300,17.7526,99.5365,1.60382,,0,0,32.822,2957,1,2017-02-17
49457,76000,69.0484,60.6604,1.60385,,0,0,30.6038,3325,3,2017-04-12
49458,78000,79.2494,,,,0,0,95.8452,2564,3,2016-04-04
49459,,9.83825,58.2381,,13.8192,0,0,65.113,3095,4,2020-03-19
49460,730,58.6084,36.1446,1.31193,,0,0,67.3359,2599,4,2020-07-22
49461,870,27.4178,76.1854,,,0,0,24.2537,2738,2,2016-11-28
49462,,56.2171,69.0995,1.67347,13.7364,0,0,91.317,2142,2,2012-01-06
49463,780,57.6187,74.371,,,0,0,80.8298,2193,1,2016-08-10
49464,7800,73.3684,64.2565,1.81361,,0,0,15.8387,2649,2,2014-10-08
49465,970,,44.7588,2.57571,,0,0,46.1994,3190,3,2015-11-04
49466,810,73.6749,73.8917,,,0,0,80.642,2688,2,2015-08-15
49467,810,61.9397,42.0152,,,0,0,77.592,3037,3,2017-06-02
49468,61000,12.8665,43.1934,1.95206,,0,0,61.7405,3281,3,2012-06-19
49469,90000,21.2698,93.1155,1.39339,,1,0,88.1967,1269,3,2013-12-28
49470,820,57.5678,65.0016,2.85559,9.82041,0,0,37.906,2760,3,2020-07-20
49471,82000,,,,,0,0,81.8807,2490,5,2016-01-23
49472,,69.9742,63.1264,,,1,0,83.8756,2216,2,2013-10-11
49473,610,11.2944,91.3437,,11.1443,0,0,66.651,3141,3,2020-01-22
49474,87000,59.9191,75.4411,,,0,0,84.1811,3002,1,2016-10-14
49475,620,61.5888,61.023,,,0,0,43.9757,595,3,2017-03-31
49476,940,41.4926,75.3033,,12.4841,1,0,38.0855,1727,4,2019-10-12
49477,,57.5989,90.3908,2.55146,,1,0,72.6708,2816,4,2017-08-17
49478,,12.2758,99.3061,1.93262,,0,0,78.2068,2934,1,2013-04-21
49479,5900,48.2218,98.8425,,,1,0,10.9443,2351,4,2019-05-14
49480,7700,44.9226,30.5597,,13.7958,1,0,89.0624,1054,3,2016-10-09
49481,780,50.3159,52.6326,2.05081,,0,0,83.1926,2853,4,2017-05-05
49482,61000,57.8637,34.8509,1.21859,,0,0,53.2046,3076,4,2017-02-20
49483,870,29.3934,81.6793,,,1,0,69.0385,2570,1,2019-11-13
49484,7900,58.8664,36.6862,,,0,0,51.2001,1495,3,2013-01-31
49485,9800,79.6737,,,11.5116,0,0,81.9091,3223,2,2016-10-01
49486,7400,67.5727,95.5791,1.60962,10.9232,1,0,49.5724,2590,1,2011-05-03
49487,9900,28.2139,37.9616,2.33896,,0,0,67.802,3485,4,2011-11-17
49488,730,22.9585,40.114,,13.8196,0,0,72.274,3308,4,2012-01-06
49489,930,48.7294,69.8166,,12.4044,0,0,85.8081,795,1,2013-12-29
49490,57000,24.9645,,2.34352,,0,0,69.1366,2089,3,2011-05-30
49491,8100,20.3617,,2.60587,14.7395,1,0,92.9301,2994,2,2015-05-24
49492,6200,,80.9661,,,0,0,30.272,2417,4,2012-05-05
49493,,59.4076,61.6838,,,0,0,68.7414,3047,2,2012-02-28
49494,61000,21.6667,,,,1,0,11.8519,3119,4,2010-06-05
49495,800,29.3762,51.2781,,13.6911,0,0,88.8867,2168,4,2020-02-17
49496,77000,57.7328,,1.1277,,0,0,70.1695,1489,1,2015-02-22
49497,6900,69.6469,34.3021,1.47136,12.952,0,0,23.9747,3252,3,2013-08-12
49498,6600,75.7647,87.0728,,13.7952,0,0,95.7126,492,4,2019-10-14
49499,550,62.8442,89.0898,2.76956,14.3026,1,0,69.6647,3116,2,2019-01-03
49500,5900,,55.3813,,10.9383,0,0,24.2573,1409,4,2017-12-13
49501,930,73.8465,75.7854,2.60087,11.3795,0,0,86.0201,2666,2,2019-11-22
49502,760,59.048,59.529,2.48317,12.7867,0,0,34.4262,3361,1,2011-02-09
49503,890,53.719,42.6088,,9.06955,0,0,49.5661,2636,1,2018-11-05
49504,6500,46.6834,,1.13593,,0,0,45.8588,3374,3,2014-02-09
49505,52000,76.5517,96.2831,,,0,0,27.3335,662,2,2011-11-13
49506,710,16.0724,36.0287,2.44386,,0,0,85.5009,2327,2,2019-10-03
49507,6900,16.489,58.777,1.04358,,0,0,20.0345,3383,2,2018-02-14
49508,8700,51.2273,63.1778,,12.4926,0,0,74.277,2714,1,2012-11-22
49509,56000,22.7591,44.7905,2.78292,9.85119,0,0,41.8945,1674,3,2016-11-23
49510,7500,,48.7038,2.10101,,0,0,17.9733,3317,5,2019-11-24
49511,8200,62.585,74.2862,,,0,0,60.1512,3284,4,2020-07-19
49512,940,16.8695,37.3085,1.99146,,1,0,52.397,2655,1,2013-12-23
49513,5200,,66.9982,1.81417,,0,0,94.9009,3442,4,2017-12-07
49514,990,27.3958,42.6264,1.89367,10.6828,0,0,76.0506,2815,5,2013-06-10
49515,7000,29.1249,75.3025,,,1,0,84.1432,3434,4,2013-03-19
49516,5200,25.4039,31.2479,,,1,0,71.0491,1872,3,2020-10-23
49517,6500,49.5308,97.0881,2.5887,,0,0,32.2785,3460,2,2013-03-11
49518,970,30.1258,57.2374,,,0,0,39.6297,617,2,2013-07-10
49519,9100,34.9335,30.694,,,0,0,33.9296,1715,3,2019-01-22
49520,740,31.9746,60.1007,,,0,0,96.6271,3439,4,2014-07-04
49521,91000,35.215,35.6055,,13.1985,0,0,22.84,3318,1,2013-09-29
49522,5500,48.5514,31.2937,,,0,0,15.3181,1183,4,2015-05-28
49523,520,56.5434,,,,1,0,75.9324,2702,4,2019-07-08
49524,,70.046,94.5061,,,0,0,29.0601,2952,4,2012-08-01
49525,730,51.1546,62.4133,2.56318,,0,0,44.9759,3224,2,2015-02-28
49526,740,,78.7919,2.66012,,1,0,61.6087,3493,1,2013-09-19
49527,810,56.7164,56.2949,1.10734,12.4991,1,0,25.1341,1205,2,2011-08-15
49528,,19.2103,34.6448,,10.2228,0,0,64.7991,322,5,2019-08-19
49529,5000,67.902,34.0752,,,0,0,95.2944,3204,1,2017-09-12
49530,81000,6.9081,61.0491,,9.01293,0,0,73.8062,2953,2,2012-02-07
49531,6600,78.1603,,,9.73301,0,0,24.1107,3068,1,2016-03-02
49532,60000,,81.5096,,,0,0,76.9582,2054,4,2018-11-19
49533,570,54.3075,71.8374,,,0,0,18.5421,2577,2,2015-05-04
49534,710,61.9183,60.6995,1.13272,,0,0,86.687,2241,3,2011-06-02
49535,7300,8.18627,,,,0,0,13.0423,3000,4,2017-12-03
49536,58000,71.942,76.0536,2.53831,,0,0,58.7664,1789,4,2016-03-26
49537,87000,45.7279,32.2539,,,1,0,13.6385,1906,4,2019-05-04
49538,7400,74.7548,,,,0,0,33.1796,3491,3,2015-10-05
49539,91000,18.4293,50.0597,1.44026,12.0312,0,0,33.8666,2845,4,2011-03-21
49540,9400,69.1738,85.2376,,,0,0,96.4082,2643,3,2018-01-15
49541,710,,45.7743,,,0,0,39.5379,850,3,2014-04-04
49542,690,71.2037,77.7819,,,0,0,93.525,3467,1,2020-01-10
49543,98000,9.63255,33.023,,,0,0,40.3795,3001,5,2016-02-29
49544,,61.312,92.8139,,,0,0,77.8347,1456,2,2015-02-20
49545,730,19.321,71.7827,2.75671,,1,0,18.9853,3365,1,2011-11-27
49546,50000,48.3774,89.4548,,11.2309,1,0,50.5331,2187,2,2011-06-01
49547,620,,90.0604,2.68236,,1,0,35.3712,553,4,2015-06-15
49548,69000,34.4464,,,,0,0,92.6908,2494,2,2019-10-05
49549,6000,50.8136,62.9755,2.89202,9.56791,0,0,27.7086,3357,5,2018-04-03
49550,97000,45.6289,62.4,2.83045,,0,0,27.8376,2586,4,2020-05-11
49551,530,12.089,88.2706,,10.9153,0,0,47.891,3105,2,2011-12-15
49552,63000,27.3336,,,,0,0,84.3451,3228,4,2010-02-03
49553,78000,75.8396,70.9634,2.35141,,0,0,71.783,2987,3,2010-09-22
49554,9200,74.9578,,,,0,0,73.0376,3020,3,2014-07-03
49555,71000,15.8767,97.4876,,13.1749,0,0,11.4173,2153,4,2014-03-17
49556,9200,71.5409,94.514,2.46198,,0,0,80.702,2773,1,2014-06-28
49557,7400,74.4427,79.7183,,,1,0,58.4938,2903,4,2012-08-20
49558,570,31.7582,64.5956,,10.1866,0,0,30.506,2942,3,2016-04-06
49559,,40.4318,94.0407,2.76877,,0,0,10.8829,1796,1,2019-12-28
49560,6500,33.2133,,,,1,0,65.7248,2958,4,2019-03-12
49561,52000,12.3008,33.6081,1.82697,,0,0,70.3668,2801,1,2018-02-19
49562,72000,,,,,0,0,55.2354,3213,4,2019-07-14
49563,8700,9.80048,56.9721,,,0,0,78.9826,3005,3,2016-03-28
49564,62000,13.8935,83.4843,,,0,0,68.0883,1995,3,2014-10-17
49565,74000,77.0026,54.0876,,,0,0,93.8626,2321,3,2013-09-24
49566,630,33.473,81.2793,,13.8407,1,0,83.1931,3135,3,2011-08-31
49567,,14.6496,97.1156,1.83425,,0,0,43.8549,167,1,2019-09-07
49568,770,15.1643,,2.777,9.82254,0,0,18.2139,2427,4,2016-07-08
49569,540,18.3287,63.817,,9.97762,0,0,73.0083,3074,2,2016-07-23
49570,95000,76.9198,,,9.37261,0,0,35.3768,900,4,2018-01-09
49571,9000,40.8408,69.9883,2.87654,,0,0,67.4106,2935,4,2011-06-23
49572,590,60.3987,31.3839,,,0,0,99.0989,3168,3,2018-06-22
49573,8400,24.9275,54.7018,,,0,0,15.7631,1959,1,2012-04-22
49574,93000,61.6679,,,14.5372,0,0,37.5213,2980,1,2011-01-08
49575,5800,34.3702,,,14.9451,0,0,67.0892,2725,3,2010-04-02
49576,860,12.9747,32.1288,1.7827,,0,0,29.315,2115,2,2014-10-05
49577,790,60.357,,1.6536,,1,0,74.9386,544,4,2020-04-14
49578,5800,38.9221,63.2809,,,0,0,98.0976,2194,4,2014-05-18
49579,970,31.3009,76.8664,,10.3826,0,0,20.0748,3387,1,2010-09-05
49580,890,50.6626,43.5867,1.83859,,0,0,94.4429,3487,1,2013-09-30
49581,650,21.894,61.2549,,14.0099,1,0,36.2375,3171,4,2019-04-23
49582,980,6.17398,64.7443,1.33846,,0,0,32.4433,3007,3,2012-11-25
49583,81000,28.097,92.5666,,9.72691,0,0,47.0905,3215,2,2011-05-19
49584,66000,,90.065,,,0,0,77.4568,3320,1,2018-05-19
49585,73000,25.2324,85.4735,,10.7005,0,0,35.9152,2641,4,2010-02-24
49586,930,11.5256,49.3062,,,0,0,39.7657,1860,2,2016-01-28
49587,750,50.6274,54.2144,1.1182,11.7059,0,0,15.1751,3280,3,2018-02-28
49588,9400,71.8767,37.8801,2.80111,,0,0,45.5045,2824,1,2010-11-01
49589,66000,72.0625,88.3179,1.93156,,0,0,85.2697,3413,1,2018-04-03
49590,52000,11.9503,46.1507,2.12065,10.7209,0,0,32.3403,2854,1,2013-06-08
49591,,68.2836,41.2333,,14.6819,0,0,10.2726,3420,1,2013-08-07
49592,,62.7667,61.5306,,,0,0,83.1326,3411,4,2013-01-27
49593,9100,67.4756,30.0133,,,1,0,32.2967,986,1,2016-10-23
49594,960,56.428,90.5212,,9.49752,0,0,68.1418,3427,4,2013-01-25
49595,620,37.5102,85.3315,,,0,0,36.0415,2733,4,2020-12-12
49596,8800,,37.1572,,11.1879,0,0,84.3024,3078,3,2015-10-07
49597,8100,18.5145,39.5611,,,1,0,24.5423,3210,3,2013-10-14
49598,9600,68.454,81.3308,1.46793,,0,0,72.2911,861,2,2011-05-15
49599,6800,14.6288,46.914,,13.7396,0,0,83.9721,3206,3,2011-05-30
49600,,61.2803,77.7968,,,0,0,35.7923,3159,2,2010-03-30
49601,9100,74.2011,,,,0,0,16.6781,453,4,2012-10-09
49602,93000,56.1595,57.0914,1.86807,,0,0,27.1573,3273,3,2019-12-24
49603,55000,52.6624,49.0815,,9.1881,0,0,29.6825,2337,3,2013-03-14
49604,760,10.1568,48.7696,,,0,0,92.3319,2986,3,2010-03-26
49605,5300,36.0487,95.9721,,,0,0,60.427,2377,3,2018-11-20
49606,8600,,33.9583,,14.864,0,0,48.7921,1951,1,2014-07-10
49607,66000,37.5266,48.6587,,14.2223,0,1,78.582,746,3,2018-10-30
49608,570,15.9728,43.965,,,0,0,44.2617,1680,3,2020-09-30
49609,51000,65.2302,63.0347,,,0,0,15.9484,3270,3,2014-04-03
49610,64000,67.1615,91.43,,,0,0,82.1023,2662,3,2020-06-27
